submit_a0_b0 -.57592558E+02
submit_a102_b0 -.57541877E+02
submit_a102_b12 -.57396093E+02
submit_a102_b15 -.57271967E+02
submit_a102_b18 -.57104080E+02
submit_a102_b21 -.57118872E+02
submit_a102_b24 -.57145911E+02
submit_a102_b27 -.57159459E+02
submit_a102_b3 -.57535301E+02
submit_a102_b30 -.57184124E+02
submit_a102_b33 -.57214847E+02
submit_a102_b36 -.57241129E+02
submit_a102_b39 -.57253487E+02
submit_a102_b42 -.57245421E+02
submit_a102_b45 -.57223885E+02
submit_a102_b48 -.57199463E+02
submit_a102_b51 -.57191673E+02
submit_a102_b54 -.57215991E+02
submit_a102_b57 -.57250943E+02
submit_a102_b6 -.57515271E+02
submit_a102_b60 -.57264593E+02
submit_a102_b9 -.57472357E+02
submit_a105_b0 -.57574112E+02
submit_a105_b12 -.57446936E+02
submit_a105_b15 -.57336981E+02
submit_a105_b18 -.57186853E+02
submit_a105_b21 -.57168771E+02
submit_a105_b24 -.57219490E+02
submit_a105_b27 -.57230907E+02
submit_a105_b3 -.57570374E+02
submit_a105_b30 -.57251457E+02
submit_a105_b33 -.57281165E+02
submit_a105_b36 -.57309246E+02
submit_a105_b39 -.57323753E+02
submit_a105_b42 -.57317664E+02
submit_a105_b45 -.57292643E+02
submit_a105_b48 -.57256092E+02
submit_a105_b51 -.57227221E+02
submit_a105_b54 -.57224417E+02
submit_a105_b57 -.57248057E+02
submit_a105_b6 -.57552422E+02
submit_a105_b60 -.57264676E+02
submit_a105_b9 -.57515979E+02
submit_a108_b0 -.57589179E+02
submit_a108_b12 -.57467273E+02
submit_a108_b15 -.57365143E+02
submit_a108_b18 -.57233221E+02
submit_a108_b21 -.57225047E+02
submit_a108_b24 -.57291619E+02
submit_a108_b27 -.57292735E+02
submit_a108_b3 -.57584734E+02
submit_a108_b30 -.57303172E+02
submit_a108_b33 -.57328331E+02
submit_a108_b36 -.57355887E+02
submit_a108_b39 -.57371611E+02
submit_a108_b42 -.57370090E+02
submit_a108_b45 -.57347847E+02
submit_a108_b48 -.57315007E+02
submit_a108_b51 -.57284773E+02
submit_a108_b54 -.57275066E+02
submit_a108_b57 -.57293672E+02
submit_a108_b6 -.57567062E+02
submit_a108_b60 -.57309914E+02
submit_a108_b9 -.57532282E+02
submit_a111_b0 -.57589429E+02
submit_a111_b12 -.57462702E+02
submit_a111_b15 -.57364047E+02
submit_a111_b18 -.57248368E+02
submit_a111_b21 -.57279082E+02
submit_a111_b24 -.57342070E+02
submit_a111_b27 -.57332945E+02
submit_a111_b3 -.57583853E+02
submit_a111_b30 -.57333669E+02
submit_a111_b33 -.57354181E+02
submit_a111_b36 -.57378927E+02
submit_a111_b39 -.57396136E+02
submit_a111_b42 -.57397939E+02
submit_a111_b45 -.57380103E+02
submit_a111_b48 -.57354298E+02
submit_a111_b51 -.57331343E+02
submit_a111_b54 -.57328037E+02
submit_a111_b57 -.57352662E+02
submit_a111_b6 -.57565635E+02
submit_a111_b60 -.57371814E+02
submit_a111_b9 -.57527400E+02
submit_a114_b0 -.57578309E+02
submit_a114_b12 -.57437884E+02
submit_a114_b15 -.57340350E+02
submit_a114_b18 -.57248661E+02
submit_a114_b21 -.57329877E+02
submit_a114_b24 -.57369338E+02
submit_a114_b27 -.57350439E+02
submit_a114_b3 -.57571221E+02
submit_a114_b30 -.57347386E+02
submit_a114_b33 -.57363293E+02
submit_a114_b36 -.57385675E+02
submit_a114_b39 -.57402958E+02
submit_a114_b42 -.57405797E+02
submit_a114_b45 -.57394054E+02
submit_a114_b48 -.57373581E+02
submit_a114_b51 -.57358860E+02
submit_a114_b54 -.57366174E+02
submit_a114_b57 -.57401412E+02
submit_a114_b6 -.57550094E+02
submit_a114_b60 -.57426331E+02
submit_a114_b9 -.57505985E+02
submit_a117_b0 -.57552187E+02
submit_a117_b12 -.57391780E+02
submit_a117_b15 -.57298117E+02
submit_a117_b18 -.57256454E+02
submit_a117_b21 -.57370285E+02
submit_a117_b24 -.57377266E+02
submit_a117_b27 -.57353907E+02
submit_a117_b3 -.57543659E+02
submit_a117_b30 -.57348355E+02
submit_a117_b33 -.57362208E+02
submit_a117_b36 -.57382895E+02
submit_a117_b39 -.57398582E+02
submit_a117_b42 -.57402353E+02
submit_a117_b45 -.57393884E+02
submit_a117_b48 -.57379051E+02
submit_a117_b51 -.57373546E+02
submit_a117_b54 -.57390453E+02
submit_a117_b57 -.57433375E+02
submit_a117_b6 -.57515622E+02
submit_a117_b60 -.57463265E+02
submit_a117_b9 -.57467149E+02
submit_a120_b0 -.57500388E+02
submit_a120_b12 -.57322969E+02
submit_a120_b15 -.57251355E+02
submit_a120_b18 -.57312949E+02
submit_a120_b21 -.57385482E+02
submit_a120_b24 -.57371353E+02
submit_a120_b27 -.57350816E+02
submit_a120_b3 -.57490366E+02
submit_a120_b30 -.57347680E+02
submit_a120_b33 -.57360726E+02
submit_a120_b36 -.57378863E+02
submit_a120_b39 -.57391899E+02
submit_a120_b42 -.57395635E+02
submit_a120_b45 -.57387569E+02
submit_a120_b48 -.57377266E+02
submit_a120_b51 -.57378815E+02
submit_a120_b54 -.57403898E+02
submit_a120_b57 -.57454529E+02
submit_a120_b6 -.57457779E+02
submit_a120_b60 -.57485588E+02
submit_a120_b9 -.57401990E+02
submit_a123_b0 -.57409745E+02
submit_a123_b12 -.57237265E+02
submit_a123_b15 -.57253441E+02
submit_a123_b18 -.57358822E+02
submit_a123_b21 -.57374507E+02
submit_a123_b24 -.57358769E+02
submit_a123_b27 -.57347122E+02
submit_a123_b3 -.57397436E+02
submit_a123_b30 -.57351322E+02
submit_a123_b33 -.57363206E+02
submit_a123_b36 -.57378563E+02
submit_a123_b39 -.57388908E+02
submit_a123_b42 -.57389724E+02
submit_a123_b45 -.57383330E+02
submit_a123_b48 -.57375670E+02
submit_a123_b51 -.57380403E+02
submit_a123_b54 -.57410998E+02
submit_a123_b57 -.57464067E+02
submit_a123_b6 -.57360907E+02
submit_a123_b60 -.57495740E+02
submit_a123_b9 -.57301359E+02
submit_a126_b0 -.57262042E+02
submit_a126_b12 -.57208416E+02
submit_a126_b15 -.57309686E+02
submit_a126_b18 -.57348402E+02
submit_a126_b21 -.57351042E+02
submit_a126_b24 -.57346794E+02
submit_a126_b27 -.57348759E+02
submit_a126_b3 -.57250085E+02
submit_a126_b30 -.57359773E+02
submit_a126_b33 -.57374470E+02
submit_a126_b36 -.57387130E+02
submit_a126_b39 -.57392311E+02
submit_a126_b42 -.57389084E+02
submit_a126_b45 -.57380979E+02
submit_a126_b48 -.57375044E+02
submit_a126_b51 -.57382657E+02
submit_a126_b54 -.57416184E+02
submit_a126_b57 -.57468448E+02
submit_a126_b6 -.57215205E+02
submit_a126_b60 -.57499682E+02
submit_a126_b9 -.57176196E+02
submit_a129_b0 -.57052821E+02
submit_a129_b12 -.57240273E+02
submit_a129_b15 -.57289962E+02
submit_a129_b18 -.57314905E+02
submit_a129_b21 -.57328568E+02
submit_a129_b24 -.57341518E+02
submit_a129_b27 -.57356545E+02
submit_a129_b3 -.57049542E+02
submit_a129_b30 -.57372781E+02
submit_a129_b33 -.57388004E+02
submit_a129_b36 -.57396572E+02
submit_a129_b39 -.57398034E+02
submit_a129_b42 -.57392854E+02
submit_a129_b45 -.57382020E+02
submit_a129_b48 -.57376438E+02
submit_a129_b51 -.57383985E+02
submit_a129_b54 -.57416677E+02
submit_a129_b57 -.57466117E+02
submit_a129_b6 -.57080586E+02
submit_a129_b60 -.57494071E+02
submit_a129_b9 -.57166279E+02
submit_a12_b0 -.57435619E+02
submit_a12_b12 -.57437615E+02
submit_a12_b15 -.57438051E+02
submit_a12_b18 -.57439495E+02
submit_a12_b21 -.57441469E+02
submit_a12_b24 -.57443896E+02
submit_a12_b27 -.57446069E+02
submit_a12_b3 -.57435193E+02
submit_a12_b30 -.57447891E+02
submit_a12_b33 -.57449354E+02
submit_a12_b36 -.57450893E+02
submit_a12_b39 -.57452575E+02
submit_a12_b42 -.57454420E+02
submit_a12_b45 -.57456389E+02
submit_a12_b48 -.57457832E+02
submit_a12_b51 -.57458541E+02
submit_a12_b54 -.57458963E+02
submit_a12_b57 -.57459534E+02
submit_a12_b6 -.57435822E+02
submit_a12_b60 -.57459438E+02
submit_a12_b9 -.57437207E+02
submit_a132_b0 -.57094183E+02
submit_a132_b12 -.57201898E+02
submit_a132_b15 -.57246175E+02
submit_a132_b18 -.57282253E+02
submit_a132_b21 -.57313073E+02
submit_a132_b24 -.57338787E+02
submit_a132_b27 -.57364271E+02
submit_a132_b3 -.57095268E+02
submit_a132_b30 -.57384630E+02
submit_a132_b33 -.57398937E+02
submit_a132_b36 -.57405058E+02
submit_a132_b39 -.57402719E+02
submit_a132_b42 -.57393234E+02
submit_a132_b45 -.57379874E+02
submit_a132_b48 -.57374455E+02
submit_a132_b51 -.57382353E+02
submit_a132_b54 -.57412324E+02
submit_a132_b57 -.57455658E+02
submit_a132_b6 -.57113710E+02
submit_a132_b60 -.57480041E+02
submit_a132_b9 -.57154701E+02
submit_a135_b0 -.57108508E+02
submit_a135_b12 -.57163338E+02
submit_a135_b15 -.57209855E+02
submit_a135_b18 -.57255527E+02
