submit_a0_b0 -.54321080E+02
submit_a102_b0 -.54169682E+02
submit_a102_b12 -.54142073E+02
submit_a102_b15 -.54115093E+02
submit_a102_b18 -.54075572E+02
submit_a102_b21 -.54026005E+02
submit_a102_b24 -.53985346E+02
submit_a102_b27 -.54025991E+02
submit_a102_b3 -.54168901E+02
submit_a102_b30 -.54185686E+02
submit_a102_b33 -.54235267E+02
submit_a102_b36 -.54210911E+02
submit_a102_b39 -.54167304E+02
submit_a102_b42 -.54128292E+02
submit_a102_b45 -.54099819E+02
submit_a102_b48 -.54081413E+02
submit_a102_b51 -.54069359E+02
submit_a102_b54 -.54061607E+02
submit_a102_b57 -.54055786E+02
submit_a102_b6 -.54165748E+02
submit_a102_b60 -.54052324E+02
submit_a102_b9 -.54158623E+02
submit_a105_b0 -.54165251E+02
submit_a105_b12 -.54163265E+02
submit_a105_b15 -.54145619E+02
submit_a105_b18 -.54111875E+02
submit_a105_b21 -.54062762E+02
submit_a105_b24 -.54015276E+02
submit_a105_b27 -.54034648E+02
submit_a105_b3 -.54167576E+02
submit_a105_b30 -.54182658E+02
submit_a105_b33 -.54226537E+02
submit_a105_b36 -.54190383E+02
submit_a105_b39 -.54136191E+02
submit_a105_b42 -.54091041E+02
submit_a105_b45 -.54060918E+02
submit_a105_b48 -.54043732E+02
submit_a105_b51 -.54034712E+02
submit_a105_b54 -.54031554E+02
submit_a105_b57 -.54029526E+02
submit_a105_b6 -.54170591E+02
submit_a105_b60 -.54026636E+02
submit_a105_b9 -.54170986E+02
submit_a108_b0 -.54178656E+02
submit_a108_b12 -.54186272E+02
submit_a108_b15 -.54170797E+02
submit_a108_b18 -.54138792E+02
submit_a108_b21 -.54091022E+02
submit_a108_b24 -.54042449E+02
submit_a108_b27 -.54058660E+02
submit_a108_b3 -.54180542E+02
submit_a108_b30 -.54189156E+02
submit_a108_b33 -.54223437E+02
submit_a108_b36 -.54176564E+02
submit_a108_b39 -.54115279E+02
submit_a108_b42 -.54065090E+02
submit_a108_b45 -.54032786E+02
submit_a108_b48 -.54016581E+02
submit_a108_b51 -.54010408E+02
submit_a108_b54 -.54008673E+02
submit_a108_b57 -.54007920E+02
submit_a108_b6 -.54185384E+02
submit_a108_b60 -.54005905E+02
submit_a108_b9 -.54189510E+02
submit_a111_b0 -.54195531E+02
submit_a111_b12 -.54203774E+02
submit_a111_b15 -.54188705E+02
submit_a111_b18 -.54155921E+02
submit_a111_b21 -.54109719E+02
submit_a111_b24 -.54066326E+02
submit_a111_b27 -.54090771E+02
submit_a111_b3 -.54198187E+02
submit_a111_b30 -.54206841E+02
submit_a111_b33 -.54220237E+02
submit_a111_b36 -.54164872E+02
submit_a111_b39 -.54097823E+02
submit_a111_b42 -.54045095E+02
submit_a111_b45 -.54011889E+02
submit_a111_b48 -.53995405E+02
submit_a111_b51 -.53990312E+02
submit_a111_b54 -.53989552E+02
submit_a111_b57 -.53988462E+02
submit_a111_b6 -.54203351E+02
submit_a111_b60 -.53987972E+02
submit_a111_b9 -.54206753E+02
submit_a114_b0 -.54213418E+02
submit_a114_b12 -.54216652E+02
submit_a114_b15 -.54200168E+02
submit_a114_b18 -.54169335E+02
submit_a114_b21 -.54124648E+02
submit_a114_b24 -.54092053E+02
submit_a114_b27 -.54133957E+02
submit_a114_b3 -.54214846E+02
submit_a114_b30 -.54225464E+02
submit_a114_b33 -.54216486E+02
submit_a114_b36 -.54151633E+02
submit_a114_b39 -.54081817E+02
submit_a114_b42 -.54027275E+02
submit_a114_b45 -.53995287E+02
submit_a114_b48 -.53978045E+02
submit_a114_b51 -.53971919E+02
submit_a114_b54 -.53970392E+02
submit_a114_b57 -.53970353E+02
submit_a114_b6 -.54219707E+02
submit_a114_b60 -.53969541E+02
submit_a114_b9 -.54222305E+02
submit_a117_b0 -.54240301E+02
submit_a117_b12 -.54238115E+02
submit_a117_b15 -.54221394E+02
submit_a117_b18 -.54190002E+02
submit_a117_b21 -.54151794E+02
submit_a117_b24 -.54133583E+02
submit_a117_b27 -.54188165E+02
submit_a117_b3 -.54243107E+02
submit_a117_b30 -.54242997E+02
submit_a117_b33 -.54211293E+02
submit_a117_b36 -.54139641E+02
submit_a117_b39 -.54067404E+02
submit_a117_b42 -.54013249E+02
submit_a117_b45 -.53978869E+02
submit_a117_b48 -.53960786E+02
submit_a117_b51 -.53954688E+02
submit_a117_b54 -.53952736E+02
submit_a117_b57 -.53952466E+02
submit_a117_b6 -.54245201E+02
submit_a117_b60 -.53952121E+02
submit_a117_b9 -.54244951E+02
submit_a120_b0 -.54297611E+02
submit_a120_b12 -.54289816E+02
submit_a120_b15 -.54270145E+02
submit_a120_b18 -.54239826E+02
submit_a120_b21 -.54208148E+02
submit_a120_b24 -.54201557E+02
submit_a120_b27 -.54247549E+02
submit_a120_b3 -.54299668E+02
submit_a120_b30 -.54258382E+02
submit_a120_b33 -.54206695E+02
submit_a120_b36 -.54131953E+02
submit_a120_b39 -.54060318E+02
submit_a120_b42 -.54005460E+02
submit_a120_b45 -.53968398E+02
submit_a120_b48 -.53949181E+02
submit_a120_b51 -.53940608E+02
submit_a120_b54 -.53937445E+02
submit_a120_b57 -.53936465E+02
submit_a120_b6 -.54300308E+02
submit_a120_b60 -.53935693E+02
submit_a120_b9 -.54298079E+02
submit_a123_b0 -.54410284E+02
submit_a123_b12 -.54389905E+02
submit_a123_b15 -.54366337E+02
submit_a123_b18 -.54332769E+02
submit_a123_b21 -.54299819E+02
submit_a123_b24 -.54287320E+02
submit_a123_b27 -.54298766E+02
submit_a123_b3 -.54410228E+02
submit_a123_b30 -.54274703E+02
submit_a123_b33 -.54212634E+02
submit_a123_b36 -.54137024E+02
submit_a123_b39 -.54067154E+02
submit_a123_b42 -.54010132E+02
submit_a123_b45 -.53970624E+02
submit_a123_b48 -.53946808E+02
submit_a123_b51 -.53933152E+02
submit_a123_b54 -.53925699E+02
submit_a123_b57 -.53922292E+02
submit_a123_b6 -.54409201E+02
submit_a123_b60 -.53920942E+02
submit_a123_b9 -.54403404E+02
submit_a126_b0 -.54572135E+02
submit_a126_b12 -.54523723E+02
submit_a126_b15 -.54486236E+02
submit_a126_b18 -.54437825E+02
submit_a126_b21 -.54387905E+02
submit_a126_b24 -.54350520E+02
submit_a126_b27 -.54329566E+02
submit_a126_b3 -.54570769E+02
submit_a126_b30 -.54288283E+02
submit_a126_b33 -.54229255E+02
submit_a126_b36 -.54158769E+02
submit_a126_b39 -.54091576E+02
submit_a126_b42 -.54034392E+02
submit_a126_b45 -.53991139E+02
submit_a126_b48 -.53959965E+02
submit_a126_b51 -.53939338E+02
submit_a126_b54 -.53926259E+02
submit_a126_b57 -.53918016E+02
submit_a126_b6 -.54563533E+02
submit_a126_b60 -.53915909E+02
submit_a126_b9 -.54549722E+02
submit_a129_b0 -.54664982E+02
submit_a129_b12 -.54578903E+02
submit_a129_b15 -.54524483E+02
submit_a129_b18 -.54460816E+02
submit_a129_b21 -.54395262E+02
submit_a129_b24 -.54339959E+02
submit_a129_b27 -.54308528E+02
submit_a129_b3 -.54661077E+02
submit_a129_b30 -.54283757E+02
submit_a129_b33 -.54244386E+02
submit_a129_b36 -.54192080E+02
submit_a129_b39 -.54134749E+02
submit_a129_b42 -.54080195E+02
submit_a129_b45 -.54031685E+02
submit_a129_b48 -.53994247E+02
submit_a129_b51 -.53963679E+02
submit_a129_b54 -.53943942E+02
submit_a129_b57 -.53932556E+02
submit_a129_b6 -.54645299E+02
submit_a129_b60 -.53927562E+02
submit_a129_b9 -.54618789E+02
submit_a12_b0 -.54303346E+02
submit_a12_b12 -.54300830E+02
submit_a12_b15 -.54300401E+02
submit_a12_b18 -.54299806E+02
submit_a12_b21 -.54299680E+02
submit_a12_b24 -.54298923E+02
submit_a12_b27 -.54297438E+02
submit_a12_b3 -.54301835E+02
submit_a12_b30 -.54296221E+02
submit_a12_b33 -.54296126E+02
submit_a12_b36 -.54295472E+02
submit_a12_b39 -.54295024E+02
submit_a12_b42 -.54293653E+02
submit_a12_b45 -.54291532E+02
