submit_a0_b0 -.50776975E+02
submit_a102_b0 -.50197421E+02
submit_a102_b102 -.50271708E+02
submit_a102_b105 -.50263127E+02
submit_a102_b108 -.50259238E+02
submit_a102_b111 -.50259606E+02
submit_a102_b114 -.50265786E+02
submit_a102_b117 -.50281911E+02
submit_a102_b12 -.50375078E+02
submit_a102_b120 -.50311786E+02
submit_a102_b123 -.50360174E+02
submit_a102_b126 -.50432038E+02
submit_a102_b129 -.50527461E+02
submit_a102_b132 -.50636852E+02
submit_a102_b135 -.50730479E+02
submit_a102_b138 -.50745352E+02
submit_a102_b141 -.50732678E+02
submit_a102_b144 -.50782167E+02
submit_a102_b147 -.50819022E+02
submit_a102_b15 -.50473776E+02
submit_a102_b150 -.50829701E+02
submit_a102_b153 -.50822690E+02
submit_a102_b156 -.50810129E+02
submit_a102_b159 -.50796590E+02
submit_a102_b162 -.50785334E+02
submit_a102_b165 -.50773032E+02
submit_a102_b168 -.50755783E+02
submit_a102_b171 -.50723691E+02
submit_a102_b174 -.50668362E+02
submit_a102_b177 -.50588900E+02
submit_a102_b18 -.50571802E+02
submit_a102_b180 -.50490369E+02
submit_a102_b183 -.50386886E+02
submit_a102_b186 -.50305427E+02
submit_a102_b189 -.50291846E+02
submit_a102_b192 -.50315815E+02
submit_a102_b195 -.50331882E+02
submit_a102_b198 -.50348448E+02
submit_a102_b201 -.50381096E+02
submit_a102_b204 -.50422142E+02
submit_a102_b207 -.50459332E+02
submit_a102_b21 -.50657171E+02
submit_a102_b210 -.50479493E+02
submit_a102_b213 -.50476867E+02
submit_a102_b216 -.50452322E+02
submit_a102_b219 -.50422348E+02
submit_a102_b222 -.50404631E+02
submit_a102_b225 -.50414265E+02
submit_a102_b228 -.50451128E+02
submit_a102_b231 -.50491358E+02
submit_a102_b234 -.50497731E+02
submit_a102_b237 -.50471002E+02
submit_a102_b24 -.50720306E+02
submit_a102_b240 -.50456373E+02
submit_a102_b243 -.50466909E+02
submit_a102_b246 -.50488101E+02
submit_a102_b249 -.50511377E+02
submit_a102_b252 -.50535261E+02
submit_a102_b255 -.50558890E+02
submit_a102_b258 -.50582715E+02
submit_a102_b261 -.50606620E+02
submit_a102_b264 -.50631352E+02
submit_a102_b267 -.50661914E+02
submit_a102_b27 -.50763327E+02
submit_a102_b270 -.50711073E+02
submit_a102_b273 -.50755674E+02
submit_a102_b276 -.50744176E+02
submit_a102_b279 -.50692825E+02
submit_a102_b282 -.50632224E+02
submit_a102_b285 -.50583622E+02
submit_a102_b288 -.50555772E+02
submit_a102_b291 -.50547566E+02
submit_a102_b294 -.50555610E+02
submit_a102_b297 -.50570617E+02
submit_a102_b3 -.50177488E+02
submit_a102_b30 -.50794093E+02
submit_a102_b300 -.50586723E+02
submit_a102_b303 -.50599961E+02
submit_a102_b306 -.50607048E+02
submit_a102_b309 -.50610746E+02
submit_a102_b312 -.50608779E+02
submit_a102_b315 -.50595043E+02
submit_a102_b318 -.50558281E+02
submit_a102_b321 -.50496587E+02
submit_a102_b324 -.50422742E+02
submit_a102_b327 -.50353377E+02
submit_a102_b33 -.50820701E+02
submit_a102_b330 -.50306531E+02
submit_a102_b333 -.50285392E+02
submit_a102_b336 -.50284991E+02
submit_a102_b339 -.50301999E+02
submit_a102_b342 -.50326771E+02
submit_a102_b345 -.50349557E+02
submit_a102_b348 -.50359576E+02
submit_a102_b351 -.50346167E+02
submit_a102_b354 -.50306540E+02
submit_a102_b357 -.50249945E+02
submit_a102_b36 -.50845236E+02
submit_a102_b360 -.50197421E+02
submit_a102_b39 -.50864658E+02
submit_a102_b42 -.50867658E+02
submit_a102_b45 -.50841663E+02
submit_a102_b48 -.50770821E+02
submit_a102_b51 -.50638326E+02
submit_a102_b54 -.50459083E+02
submit_a102_b57 -.50419347E+02
submit_a102_b6 -.50213479E+02
submit_a102_b60 -.50371166E+02
submit_a102_b63 -.50347563E+02
submit_a102_b66 -.50357722E+02
submit_a102_b69 -.50396130E+02
submit_a102_b72 -.50453907E+02
submit_a102_b75 -.50500799E+02
submit_a102_b78 -.50515343E+02
submit_a102_b81 -.50493550E+02
submit_a102_b84 -.50449819E+02
submit_a102_b87 -.50402163E+02
submit_a102_b9 -.50285139E+02
submit_a102_b90 -.50362894E+02
submit_a102_b93 -.50331005E+02
submit_a102_b96 -.50304364E+02
submit_a102_b99 -.50286123E+02
submit_a105_b0 -.50235023E+02
submit_a105_b102 -.50291320E+02
submit_a105_b105 -.50280356E+02
submit_a105_b108 -.50275175E+02
submit_a105_b111 -.50276034E+02
submit_a105_b114 -.50283822E+02
submit_a105_b117 -.50302097E+02
submit_a105_b12 -.50481446E+02
submit_a105_b120 -.50333755E+02
submit_a105_b123 -.50384914E+02
submit_a105_b126 -.50460114E+02
submit_a105_b129 -.50556000E+02
submit_a105_b132 -.50663182E+02
submit_a105_b135 -.50741812E+02
submit_a105_b138 -.50726945E+02
submit_a105_b141 -.50726434E+02
submit_a105_b144 -.50778764E+02
submit_a105_b147 -.50812828E+02
submit_a105_b15 -.50537659E+02
submit_a105_b150 -.50819347E+02
submit_a105_b153 -.50809874E+02
submit_a105_b156 -.50791928E+02
submit_a105_b159 -.50775020E+02
submit_a105_b162 -.50761521E+02
submit_a105_b165 -.50747966E+02
submit_a105_b168 -.50731360E+02
submit_a105_b171 -.50703445E+02
submit_a105_b174 -.50657197E+02
submit_a105_b177 -.50592781E+02
submit_a105_b18 -.50597369E+02
submit_a105_b180 -.50519783E+02
submit_a105_b183 -.50449974E+02
submit_a105_b186 -.50401840E+02
submit_a105_b189 -.50375906E+02
submit_a105_b192 -.50333913E+02
submit_a105_b195 -.50303679E+02
submit_a105_b198 -.50311637E+02
submit_a105_b201 -.50338884E+02
submit_a105_b204 -.50365078E+02
submit_a105_b207 -.50383783E+02
submit_a105_b21 -.50661133E+02
submit_a105_b210 -.50395259E+02
submit_a105_b213 -.50405259E+02
submit_a105_b216 -.50418032E+02
submit_a105_b219 -.50423190E+02
submit_a105_b222 -.50422671E+02
submit_a105_b225 -.50433076E+02
submit_a105_b228 -.50454740E+02
submit_a105_b231 -.50458225E+02
submit_a105_b234 -.50444502E+02
submit_a105_b237 -.50449581E+02
submit_a105_b24 -.50718233E+02
submit_a105_b240 -.50480358E+02
submit_a105_b243 -.50518495E+02
submit_a105_b246 -.50552741E+02
submit_a105_b249 -.50579180E+02
submit_a105_b252 -.50601918E+02
submit_a105_b255 -.50624562E+02
submit_a105_b258 -.50646930E+02
submit_a105_b261 -.50670654E+02
submit_a105_b264 -.50689869E+02
submit_a105_b267 -.50702914E+02
submit_a105_b27 -.50758866E+02
submit_a105_b270 -.50711570E+02
submit_a105_b273 -.50726195E+02
submit_a105_b276 -.50756131E+02
submit_a105_b279 -.50745250E+02
submit_a105_b282 -.50703579E+02
submit_a105_b285 -.50660617E+02
submit_a105_b288 -.50630394E+02
